id,type_2_tous,nb_type2
04ac9b7cd6,['variante_ingredients'],1
04b053d47a,['variante_ingredients'],1
04b12fee5e,['variante_ingredients'],1
04b3ffa317,['variante_ingredients'],1
04b4beb2c1,['variante_permutation'],1
04b79a9cf9,['variante_ingredients'],1
04b8444fa0,['variante_ingredients'],1
04b85e70b6,['variante_ingredients'],1
04b8b44a11,['variante_ingredients'],1
04b8e192e1,['variante_ingredients'],1
04bbd50f0a,['variante_ingredients'],1
04bc2d19a4,['variante_ingredients'],1
04bd39f4fc,['variante_ingredients'],1
04c239a378,['variante_permutation'],1
04c3f12ddb,['variante_principale'],1
04c455d3e6,['variante_principale'],1
04c6519b98,['variante_ingredients'],1
04c7755a3e,['variante_ingredients'],1
04c9357a13,['variante_ingredients'],1
04c9b5fc60,['variante_ingredients'],1
04cb4a9048,['variante_ingredients'],1
04cbf81805,['variante_ingredients'],1
04cdac1347,['variante_permutation'],1
04ce253eea,['variante_permutation'],1
04cf56c0f5,"['variante_ingredients', 'variante_permutation']",2
04d2d742f3,"['variante_ingredients', 'variante_permutation']",2
04d415a6bb,['variante_ingredients'],1
04d5b3e062,['variante_ingredients'],1
04d6ed52f3,"['variante_ingredients', 'variante_permutation']",2
04d88a215e,"['variante_ingredients', 'variante_permutation']",2
04d8bbeb39,['variante_ingredients'],1
04dae9da09,['variante_ingredients'],1
04dba47456,['variante_principale'],1
04dc8db215,"['variante_ingredients', 'variante_permutation']",2
04de23bbfc,['variante_ingredients'],1
04e254ff64,['variante_ingredients'],1
04e2e7cd91,['variante_ingredients'],1
04e2eb74e5,['variante_permutation'],1
04e4c024e1,['variante_permutation'],1
04e59b081d,['variante_permutation'],1
04e5b68a5f,['variante_ingredients'],1
04e618176d,"['variante_ingredients', 'variante_permutation']",2
04e7d5d0e7,['variante_permutation'],1
04e92864e6,['variante_ingredients'],1
04ebea47ba,['variante_ingredients'],1
04eca6db98,['variante_ingredients'],1
04edc97099,['variante_ingredients'],1
04efbc1702,['variante_permutation'],1
04f07fb7fc,['variante_ingredients'],1
04f0f933da,['variante_ingredients'],1
04f2d8c0c5,['variante_permutation'],1
04f32d141e,"['variante_ingredients', 'variante_permutation']",2
04f534d1ce,['variante_ingredients'],1
04f55fee6a,['variante_ingredients'],1
04f5cbf4ea,['variante_permutation'],1
04f75a2054,['variante_permutation'],1
04facbf545,['variante_ingredients'],1
04faf45575,['variante_permutation'],1
05045cdd34,['variante_ingredients'],1
050665800a,['variante_ingredients'],1
0506bcc219,['variante_permutation'],1
050790926d,"['variante_ingredients', 'variante_permutation']",2
0507c2a74a,['variante_ingredients'],1
0508c8eea0,['variante_permutation'],1
0509b65ebf,['variante_ingredients'],1
050c10688b,['variante_ingredients'],1
050cf7d659,['variante_principale'],1
050deadd07,['variante_ingredients'],1
0510f0f49f,['variante_ingredients'],1
0511c2a10e,['variante_ingredients'],1
0513629af0,['variante_principale'],1
05146384a5,['variante_ingredients'],1
0514d3a61c,"['variante_ingredients', 'variante_permutation']",2
0515ab5c38,"['variante_ingredients', 'variante_permutation']",2
051600cd98,['variante_permutation'],1
05190b407b,['variante_ingredients'],1
051d94ef91,['variante_ingredients'],1
051f44b8b0,['variante_ingredients'],1
05210c17df,"['variante_ingredients', 'variante_permutation']",2
052261f2aa,['variante_ingredients'],1
0525dc9d21,"['variante_ingredients', 'variante_permutation']",2
0526b8a2c4,['variante_permutation'],1
05278aaf13,['variante_permutation'],1
05287119c4,['variante_ingredients'],1
052c1fdd65,['variante_permutation'],1
052e3d1b8d,['variante_ingredients'],1
052fd4b429,['variante_ingredients'],1
05301fd6cb,['variante_permutation'],1
053128b662,['variante_ingredients'],1
0531e46c83,['variante_ingredients'],1
0532c36352,['variante_ingredients'],1
05339581c6,"['variante_ingredients', 'variante_permutation']",2
0533cb92a4,['variante_ingredients'],1
0533d0f762,['variante_ingredients'],1
0534fc1a13,['variante_permutation'],1
053a118957,['variante_ingredients'],1
053b52d4ae,['variante_ingredients'],1
053bb05463,['variante_permutation'],1
053cbfc217,['variante_ingredients'],1
053d9a9e63,"['variante_ingredients', 'variante_permutation']",2
053f9d9b41,['variante_permutation'],1
0544bdcf82,['variante_ingredients'],1
0545fb51a3,"['variante_ingredients', 'variante_permutation']",2
05471aeea6,['variante_permutation'],1
0548c60674,['variante_ingredients'],1
0549b8eaf0,['variante_ingredients'],1
0549bdce26,['variante_principale'],1
0549e58e10,['variante_ingredients'],1
054a125739,['variante_ingredients'],1
054b5901a1,"['variante_ingredients', 'variante_permutation']",2
054d61114e,['variante_permutation'],1
0550d00522,"['variante_ingredients', 'variante_permutation']",2
0552a7e74d,['variante_principale'],1
0554604f54,['variante_permutation'],1
0555ac19eb,['variante_principale'],1
0556aba4a0,['variante_permutation'],1
055a077442,['variante_permutation'],1
055b50ec7e,"['variante_ingredients', 'variante_permutation']",2
055bb42bb2,['variante_ingredients'],1
055d936b72,['variante_permutation'],1
055edc1d1f,['variante_permutation'],1
055efbf05e,"['variante_ingredients', 'variante_permutation']",2
055f984854,['variante_ingredients'],1
056033c262,"['variante_ingredients', 'variante_permutation']",2
05603f6140,['variante_permutation'],1
05605c5bea,['variante_permutation'],1
0561128a13,['variante_ingredients'],1
056138d4bf,['variante_permutation'],1
05637fd690,['variante_ingredients'],1
0564736000,['variante_ingredients'],1
05655a0cfe,"['variante_ingredients', 'variante_permutation']",2
0565da50c0,['variante_ingredients'],1
056adccb3d,['variante_permutation'],1
057013b93a,['variante_ingredients'],1
0570434127,['variante_permutation'],1
05706ef234,['variante_ingredients'],1
0571a05f04,['variante_permutation'],1
0576392231,['variante_ingredients'],1
0577b4dfa9,['variante_ingredients'],1
05797d8158,['variante_ingredients'],1
057cf45959,['variante_principale'],1
057dbbccae,['variante_ingredients'],1
0583b1a27a,['variante_ingredients'],1
0586073569,['variante_ingredients'],1
058ae1c6ec,['variante_ingredients'],1
058ce06162,"['variante_ingredients', 'variante_permutation']",2
058f8ee0e1,['variante_ingredients'],1
059269d14e,['variante_principale'],1
0597f4f0fa,['variante_ingredients'],1
059802d73c,['variante_permutation'],1
05985980f5,['variante_permutation'],1
059b9de0b4,['variante_ingredients'],1
059ce87483,['variante_ingredients'],1
059d1d0111,['variante_ingredients'],1
059dc67643,['variante_ingredients'],1
059e243896,['variante_ingredients'],1
059feec64c,['variante_ingredients'],1
05a170c956,['variante_permutation'],1
05a1ea6897,"['variante_ingredients', 'variante_permutation']",2
05a69e25c5,"['variante_ingredients', 'variante_permutation']",2
05a78a52c5,['variante_ingredients'],1
05a928305a,['variante_principale'],1
05a9a88660,['variante_ingredients'],1
05ab53f786,['variante_ingredients'],1
05ac52e45c,['variante_ingredients'],1
05b1380ce9,['variante_permutation'],1
05b2176667,"['variante_ingredients', 'variante_permutation']",2
05b2763fb5,['variante_ingredients'],1
05b2e89d12,['variante_ingredients'],1
05b2eb882b,['variante_ingredients'],1
05b32df56c,"['variante_ingredients', 'variante_permutation']",2
05b5c0cbb5,['variante_permutation'],1
05b5cfd6ea,['variante_permutation'],1
05b65482a2,"['variante_ingredients', 'variante_permutation']",2
05b89daa3d,['variante_permutation'],1
05b8a86a56,['variante_ingredients'],1
05b8e553fb,['variante_permutation'],1
05bc5c63be,['variante_ingredients'],1
05bf2d7cfb,['variante_permutation'],1
05c374b07e,['variante_ingredients'],1
05c4923ce7,['variante_ingredients'],1
05c5257d62,['variante_ingredients'],1
05c53fbb9b,['variante_ingredients'],1
05c83c73d0,"['variante_ingredients', 'variante_permutation']",2
05c9206f1f,['variante_ingredients'],1
05c94f1bbd,['variante_ingredients'],1
05c95db0c3,"['variante_ingredients', 'variante_permutation']",2
05c9b8e410,['variante_ingredients'],1
05cb44488c,['variante_permutation'],1
05cbc696d4,['variante_permutation'],1
05ccb1b6f4,['variante_permutation'],1
05ce4cff25,['variante_ingredients'],1
05d04a6ff2,['variante_permutation'],1
05d0b9d39e,['variante_principale'],1
05d258ac1d,['variante_ingredients'],1
05d2c39f92,"['variante_ingredients', 'variante_permutation']",2
05d3286d2b,['variante_ingredients'],1
05d392a909,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
05d6a618ac,['variante_permutation'],1
05d789758a,['variante_ingredients'],1
05dd0aef0b,['variante_ingredients'],1
05ddb4d7fa,['variante_permutation'],1
05de9aa86f,['variante_ingredients'],1
05e03747d7,['variante_permutation'],1
05e06058ab,['variante_ingredients'],1
05e13326b4,['variante_permutation'],1
05e1693ee5,"['variante_ingredients', 'variante_permutation']",2
05e2ca468d,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
05e360579e,['variante_ingredients'],1
05e5274227,['variante_permutation'],1
05e5bc8ebc,['variante_ingredients'],1
05e821dfc5,['variante_ingredients'],1
05ea2e65c6,['variante_ingredients'],1
05eb904e1e,['variante_ingredients'],1
05ebb30ecb,['variante_ingredients'],1
05ec66db83,['variante_ingredients'],1
05f1b3701f,['variante_principale'],1
05f20ae9d4,['variante_ingredients'],1
05f2c636dd,['variante_ingredients'],1
05f320adfc,['variante_permutation'],1
05f51f9158,"['variante_ingredients', 'variante_permutation']",2
05f5557a07,['variante_permutation'],1
05f5c42363,['variante_permutation'],1
05f8639a40,['variante_ingredients'],1
05f9d5c129,['variante_ingredients'],1
05fa7d313d,['variante_permutation'],1
05fc93817e,['variante_ingredients'],1
05fed7b7cf,['variante_permutation'],1
06044c8bf6,['variante_ingredients'],1
0605a23b57,['variante_ingredients'],1
0606aad177,['variante_ingredients'],1
0608b550a9,['variante_ingredients'],1
060913af2b,['variante_permutation'],1
060b5d4486,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
060bae0278,"['variante_ingredients', 'variante_permutation']",2
060d7c1a49,['variante_ingredients'],1
060e76d719,['variante_ingredients'],1
0614233f02,['variante_permutation'],1
06152776c4,['variante_ingredients'],1
06161d4559,['variante_principale'],1
061897318b,['variante_ingredients'],1
0619feac88,['variante_ingredients'],1
061a1886dc,['variante_permutation'],1
061add7aa2,['variante_ingredients'],1
061edaf3f4,['variante_ingredients'],1
062084cb55,['variante_permutation'],1
0620e01ddf,['variante_ingredients'],1
06235fb2d7,['variante_ingredients'],1
06236763f4,"['variante_ingredients', 'variante_permutation']",2
06251880f8,['variante_permutation'],1
0628070838,"['variante_ingredients', 'variante_permutation']",2
0628bb7012,['variante_ingredients'],1
062a9fe293,['variante_permutation'],1
062b29d24e,['variante_ingredients'],1
062d8e14dd,['variante_ingredients'],1
063198fe1b,['variante_ingredients'],1
063293e947,['variante_permutation'],1
0634eba595,['variante_permutation'],1
063512b429,['variante_ingredients'],1
0635e7a7f2,['variante_permutation'],1
063763c287,['variante_principale'],1
063830778a,['variante_permutation'],1
0638ccdf6e,"['variante_ingredients', 'variante_permutation']",2
063a4fafa3,['variante_permutation'],1
063c9b0bf2,['variante_ingredients'],1
063e44619b,['variante_ingredients'],1
064164382a,['variante_ingredients'],1
0644110db8,['variante_ingredients'],1
0644284b53,['variante_ingredients'],1
064643ca38,['variante_ingredients'],1
064650608b,['variante_ingredients'],1
064674c9d5,['variante_principale'],1
06485d9685,['variante_ingredients'],1
06489880f2,"['variante_ingredients', 'variante_permutation']",2
0648a55c20,['variante_permutation'],1
0648cc38a9,"['variante_ingredients', 'variante_permutation']",2
064a00b88e,['variante_ingredients'],1
064a636d26,['variante_permutation'],1
064d6699b5,['variante_ingredients'],1
064e67933c,['variante_ingredients'],1
06565b4970,['variante_permutation'],1
0658779365,['variante_ingredients'],1
065af2c4c6,['variante_permutation'],1
065d41462a,['variante_permutation'],1
065dec6b5d,"['variante_ingredients', 'variante_permutation']",2
065e431784,['variante_ingredients'],1
065f8f58cd,['variante_principale'],1
0663475c18,"['variante_ingredients', 'variante_permutation']",2
066387f26e,['variante_principale'],1
0663aee854,['variante_permutation'],1
06673c7557,['variante_ingredients'],1
0668198712,"['variante_ingredients', 'variante_permutation']",2
0669763e33,['variante_principale'],1
0669c98ec0,['variante_ingredients'],1
066a2809df,['variante_ingredients'],1
066a6c20f2,['variante_ingredients'],1
066b22d04b,['variante_permutation'],1
066ceacbfa,['variante_ingredients'],1
066d716984,['variante_ingredients'],1
066dbb956f,['variante_principale'],1
066edcb9b9,['variante_ingredients'],1
0670af90f0,['variante_permutation'],1
0674892e62,['variante_principale'],1
0675070214,['variante_ingredients'],1
06771e434c,['variante_permutation'],1
0677cd0bf6,['variante_ingredients'],1
0677fb55b9,['variante_principale'],1
067889e0b4,['variante_ingredients'],1
0679d83a35,['variante_ingredients'],1
067b82b0b8,['variante_ingredients'],1
067f93a71f,['variante_permutation'],1
067fe2e39c,"['variante_ingredients', 'variante_permutation']",2
0680c09172,['variante_ingredients'],1
0683139236,['variante_ingredients'],1
0683c5305f,['variante_ingredients'],1
06858d3974,['variante_ingredients'],1
06859d7345,['variante_ingredients'],1
0687c992b5,['variante_ingredients'],1
0688b28f7a,['variante_ingredients'],1
0688b54d52,['variante_principale'],1
0689097670,['variante_permutation'],1
068cb1d929,['variante_ingredients'],1
068d25301b,['variante_permutation'],1
068d77c72f,['variante_permutation'],1
068e3778c9,['variante_ingredients'],1
068edbd217,['variante_permutation'],1
069011c8d6,"['variante_ingredients', 'variante_permutation']",2
0692b5e5cb,['variante_ingredients'],1
0692ea649a,['variante_ingredients'],1
0695298f45,['variante_ingredients'],1
0695a6ef93,['variante_ingredients'],1
06972cad14,['variante_ingredients'],1
06979c7aa4,['variante_ingredients'],1
0697dee1de,['variante_ingredients'],1
0699bb0da1,['variante_permutation'],1
069a2a3da5,"['variante_ingredients', 'variante_permutation']",2
069ac6d236,['variante_permutation'],1
069b1ee68b,['variante_ingredients'],1
069e2d9e65,['variante_permutation'],1
069e97a5a7,['variante_ingredients'],1
069f79a202,['variante_permutation'],1
06a3742595,['variante_ingredients'],1
06a3dc6cc0,['variante_permutation'],1
06a7140d06,['variante_ingredients'],1
06a829f676,['variante_ingredients'],1
06a830721b,['variante_ingredients'],1
06a9cd7e52,['variante_ingredients'],1
06aaf02ad4,['variante_permutation'],1
06abbe8125,['variante_ingredients'],1
06ac9dc1e7,['variante_ingredients'],1
06b16164da,['variante_principale'],1
06b6dd2005,['variante_ingredients'],1
06ba45528e,['variante_ingredients'],1
06bb2ff5ab,['variante_ingredients'],1
06bc2818ba,['variante_permutation'],1
06bc6a1ad7,['variante_ingredients'],1
06bc6b92cc,['variante_ingredients'],1
06be180b75,['variante_ingredients'],1
06bfffad19,['variante_ingredients'],1
06c0cf9f78,['variante_principale'],1
06c4130b79,['variante_principale'],1
06c480212c,['variante_ingredients'],1
06c710d832,['variante_ingredients'],1
06c764be30,['variante_ingredients'],1
06c84c1325,['variante_ingredients'],1
06ccddebe9,['variante_ingredients'],1
06cde39f38,"['variante_ingredients', 'variante_permutation']",2
06cfe43f6d,['variante_ingredients'],1
06d0f81a83,['variante_permutation'],1
06d4b0c08a,['variante_ingredients'],1
06d5eeb7f7,['variante_permutation'],1
06d6773ece,['variante_ingredients'],1
06d7cd2e6d,"['variante_ingredients', 'variante_permutation']",2
06d7e91324,['variante_ingredients'],1
06d9b3f0cb,"['variante_ingredients', 'variante_permutation']",2
06db12db31,['variante_ingredients'],1
06dbf08846,['variante_ingredients'],1
06dc59bc1f,['variante_permutation'],1
06dc8c8d36,['variante_principale'],1
06deed8af4,"['variante_ingredients', 'variante_permutation']",2
06e0176a27,['variante_ingredients'],1
06e0be2ec7,['variante_permutation'],1
06e0fade8e,"['variante_ingredients', 'variante_permutation']",2
06e436b96d,['variante_permutation'],1
06e54083dc,['variante_ingredients'],1
06e630fdab,['variante_ingredients'],1
06e82d42b4,['variante_ingredients'],1
06ee136cfc,['variante_ingredients'],1
06efb05820,['variante_ingredients'],1
06efe54039,"['variante_ingredients', 'variante_permutation']",2
06f0d4ef6d,['variante_permutation'],1
06f2c74aed,['variante_permutation'],1
06f3cce37c,['variante_permutation'],1
06f41924e1,['variante_ingredients'],1
06f6b68465,['variante_ingredients'],1
06f7c875f6,['variante_permutation'],1
06f8786d30,"['variante_ingredients', 'variante_permutation']",2
